N155,N158,N159,N161,N166,N167,N188,N203,N225,N229,N232,N234,N257,N260,N267,N289,N315,N326,N351,N360,N368,N370,N381,N383,N388,N390,N402,N404,N429,N430,N512,N514,N515,N516,N517,N520,N522,N523,N524,N525,N543,N554,N574,N575,N584,N585,N591,N594,N620,N621,N622,N623,N624,N625,N645,N647,N650,N651,N654,N661,N662,was_fraud,nivel_de_voltaje_34.5 kV-Y,actividad_economica_Actividades inmobiliarias,"actividad_economica_Actividades profesionales, científicas y técnicas",actividad_economica_Comercio al por mayor y al por menor,actividad_economica_Industrias Manufactureras,actividad_economica_Otras,provincia_CARTAGO,provincia_HEREDIA,provincia_SAN JOSÉ,area_riesgo_ZONA PELIGROSA,tipo_cliente_NATURAL,tarifa_INDUSTRIA Y COMERCIO,tarifa_TARIFA INDUSTRIAL 
0.0,0.0068845384,0.0029519913,208.696969697,-1.0,-1.0,220.99,0.0,323.0,6.0,0.0,3.0,24.0,0.0,4.0,0.0,0.0456197923,1.0,4.0,4.0,0.0,0.0,1.0,6.0,7.0,4.0,0.0,3.0,0.0,0.0,98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033096556,0.0,0.0,0.0,0.0,0.003798532,0.0,0.0104710289,1.0,1.0,1.0,1.0,1.0,1.0,8.30983e-05,-0.0003686485,-0.0010363414,-0.0003180341,0.0,0.0,9.0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0100809437,0.003802795,108.2727272727,-0.1429689636,-0.2065345673,202.202,0.0,272.0,31.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0004945674,0.0032198164,4.0,4.0,0.0,0.0,4.0,6.0,4.0,4.0,0.0,3.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033732671,0.0,0.0,0.0,0.0,0.0059292114,0.0,0.0079371276,1.0,1.0,1.0,1.0,1.0,1.0,-0.0016475494,-0.0009995374,-0.0016307971,-0.0010660278,55.0,0.0,35.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0052198609,0.000355886,210.4166666667,0.0742344439,0.3502951473,306.3433333333,0.0,963.0,88.0,0.0,3.0,0.0,0.0,4.0,0.0,-0.0015807317,0.0301910178,4.0,4.0,0.0,0.0,2.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006710968,0.0,0.0,0.0,0.0,0.0032085889,0.0,0.0118672504,1.0,1.0,1.0,1.0,1.0,1.0,-0.0027275631,-0.0001322394,-0.000181561,-0.0001724932,257.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0021606237,-0.0013114413,165.1818181818,0.2326724081,-0.0815011143,159.14,0.0,422.0,1.0,0.0,3.0,1.0,0.0,5.0,0.0,-0.0060233627,0.4359608917,4.0,4.0,0.0,1.0,2.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0020644379,0.0,0.0,0.0,0.0,-0.0019968984,0.0,-0.0122309477,1.0,1.0,1.0,1.0,1.0,1.0,0.0002260483,0.0001840182,-0.0002620544,0.0001162972,142.0,0.0,9.0,0.0,1,0,0,0,0,1,0,0,1,1,1,0,0
0.0,0.0051947217,0.0083676224,198.6363636364,0.0809237024,-0.0975852326,171.05,0.0,443.0,0.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0013369996,0.0214798908,4.0,4.0,0.0,0.0,2.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0039510831,0.0,0.0,0.0,0.0,-0.0007638265,0.0,-0.0137058204,1.0,1.0,1.0,1.0,1.0,1.0,-0.0023546216,-0.0005900537,-0.000971433,-0.0006105687,49.0,0.0,9.0,0.0,1,0,0,0,0,1,0,0,1,1,1,0,0
15.0,0.0125452014,-0.0063954348,74.0833333333,-0.2781457232,-0.4514530372,183.77,9.0,330.0,7.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0009387885,0.0107291287,4.0,4.0,0.0,1.0,1.0,6.0,8.0,4.0,0.0,3.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0011355444,0.0,0.0,0.0,0.0,-0.0046526081,0.0,0.0050216693,1.0,1.0,1.0,1.0,1.0,1.0,-0.0008999896,-0.0001710775,-5.7e-09,-0.0002174434,16.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,1,0,0
0.0,-0.0121413804,0.0045662072,300.4166666667,-0.1103880404,-0.181638816,1009.86,0.0,885.0,104.0,0.0,3.0,0.0,0.0,4.0,0.0,-0.0008471785,0.0086718409,4.0,4.0,0.0,0.0,2.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031349286,0.0,0.0,1.0,0.0,0.0024848538,0.0,-0.0034809757,1.0,1.0,1.0,1.0,1.0,1.0,-2.28905e-05,-7.77486e-05,0.0004188294,0.0005084239,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,1,0
0.0,-0.0061139856,-0.0011186873,306.0,-0.4660729729,0.8020830325,244.9083333333,0.0,878.0,107.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0006963355,0.0058693891,4.0,4.0,0.0,1.0,5.0,6.0,11.0,4.0,0.0,3.0,0.0,0.0,123.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0032063434,0.0,0.0,0.0,0.0,-0.0059262064,0.0,-0.0084152071,1.0,1.0,1.0,1.0,1.0,1.0,-0.0008929022,-0.0005918972,-0.0009161393,-0.0005909106,373.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0141570245,0.0046246524,160.7777777778,0.305395635,0.5273187945,204.375,0.0,660.0,40.0,0.0,3.0,0.0,0.0,5.0,0.0,7.86574e-05,6.6708e-05,4.0,4.0,0.0,3.0,3.0,5.0,3.0,4.0,0.0,3.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.62328e-05,0.0,0.0,0.0,0.0,-0.0071459558,0.0,-0.0124165649,1.0,1.0,1.0,1.0,1.0,1.0,-0.000733267,4.05871e-05,0.0002260076,2.0017e-06,229.0,0.0,60.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0,-0.0027950817,208.696969697,0.21256054894999998,0.2819805808,206.065,0.0,785.0,56.0,0.0,3.0,22.0,0.0,4.0,0.0,-0.0083495682,0.1032251037,4.0,4.0,0.0,2.0,3.0,6.0,9.0,4.0,0.0,3.0,0.0,0.0,100.0,0.0,4.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,-0.0040015649,0.0,0.0,0.0,0.0,-0.0006319721,0.0,-0.0040177513,1.0,1.0,1.0,1.0,1.0,1.0,-3.92239e-05,-0.0006341612,-0.0006769411,-0.0007148141,207.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1,1,0,0
0.0,-0.0031213624,-0.0032602201,149.6666666667,0.0382117047,0.1265237823,201.8283333333,0.0,383.0,42.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.000694722,0.005875585,1.0,1.0,0.0,3.0,3.0,6.0,3.0,4.0,0.0,3.0,0.0,0.0,112.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.001269473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.0029614971,-0.0004805,-0.0006091047,-0.0004727811,51.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0150837646,0.0010780462,2050.0,-0.3095648886,-0.1489982779,994.8666666667,0.0,3560.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,-0.0022764327,0.0630868167,4.0,4.0,0.0,2.0,2.0,6.0,2.0,4.0,0.0,2.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015231938,0.0,0.0,0.0,0.0,-0.0072407077,1.0,-0.0090467404,1.0,1.0,1.0,1.0,1.0,1.0,0.0022759746,0.0003200817,-0.0002727593,0.0003808499,922.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0
0.0,-0.0113143611,-0.0040944938,881.25,0.0886084405,-0.0290584451,998.2983333333,0.0,2032.0,74.0,0.0,3.0,0.0,0.0,4.0,0.0,-0.0022464141,0.0614339738,4.0,4.0,0.0,0.0,1.0,6.0,1.0,4.0,0.0,1.0,0.0,0.0,122.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,-0.0005995441,0.0,0.0,0.0,0.0,-0.00364533,0.0,-0.0130783945,1.0,1.0,1.0,1.0,1.0,1.0,0.0024423456,0.0005292412,0.0008381067,0.0005157931,888.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,1,1,0,1,0
10.0,0.0093293691,0.0077434349,76.9166666667,0.4004582633,0.4962359796,183.1366666667,14.0,511.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0009682627,0.011203422,4.0,4.0,0.0,0.0,5.0,6.0,5.0,4.0,0.0,3.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035503065,0.0,0.0,0.0,0.0,0.0033982674,0.0,-0.0012188434,1.0,1.0,1.0,1.0,1.0,1.0,-0.0014647513,-0.0006252567,-0.0003455818,-0.0006949388,24.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,1,0,0
0.0,-0.0014690726,-0.0025250219,250.0,0.1854309184,0.292585729,186.1266666667,0.0,556.0,79.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0030779813,0.1153349487,4.0,4.0,0.0,1.0,4.0,6.0,4.0,4.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0001325008,0.0,0.0,0.0,0.0,-0.0042498169,0.0,-0.0021357534,1.0,1.0,1.0,1.0,1.0,1.0,0.0025764606,0.0002697024,0.0002220902,0.0003243903,108.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,1,0,0
9.0,-0.0061749281,0.0038989412,619.0,0.1464412481,0.288383507,202.2933333333,15.0,707.0,9.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0025610295,0.0783234639,4.0,4.0,0.0,0.0,1.0,6.0,1.0,4.0,0.0,3.0,0.0,0.0,128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041108292,0.0,0.0,0.0,0.0,-0.0020858463,0.0,0.0057255565,1.0,1.0,1.0,1.0,1.0,1.0,-0.0020344943,-0.0003081201,-0.0010177468,-0.0002898846,579.0,0.0,10.0,0.0,1,0,0,0,0,1,0,0,1,1,1,0,0
7.0,0.0065853351,-0.0066204725,124.0,-0.1600058654,0.0432488856,176.5916666667,16.0,654.0,9.0,0.0,3.0,1.0,0.0,5.0,0.0,0.0025719353,0.0794858031,4.0,4.0,0.0,4.0,2.0,6.0,10.0,4.0,0.0,3.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0007960874,0.0,0.0,0.0,0.0,-0.0001484834,0.0,-0.0148413497,1.0,1.0,1.0,1.0,1.0,1.0,0.0015177324,-0.0004367443,0.0003488212,-0.0004793889,180.0,0.0,33.0,0.0,1,0,0,0,0,1,0,0,1,1,1,0,0
0.0,-0.0127980163,0.0050018291,303.75,0.335334643,0.2839913405,203.64,0.0,518.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0013200495,0.0210543499,4.0,0.0,0.0,1.0,1.0,6.0,1.0,4.0,0.0,3.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008227401,0.0,0.0,0.0,0.0,0.0025925763,0.0,0.0034835283,1.0,1.0,1.0,1.0,1.0,1.0,-0.0026245876,-5.85924e-05,-0.0008481879,-4.53889e-05,0.0,0.0,6.0,0.0,1,0,0,0,0,1,0,0,0,0,1,0,0
0.0,-0.0042833163,-0.0048553643,161.5454545455,-0.6834393335,0.2711708061,214.172,0.0,1035.0,25.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0045634873,0.2741408588,4.0,4.0,0.0,1.0,1.0,5.0,8.0,4.0,0.0,3.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015585651,0.0,0.0,0.0,0.0,0.0071418217,0.0,-0.0123454974,1.0,1.0,1.0,1.0,1.0,1.0,0.0017486523,-0.000578026,-0.0005053235,-0.0006123163,0.0,0.0,33.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0001113412,0.0011846766,81.8,-0.6705382697,-0.0819158551,197.15,0.0,330.0,68.0,0.0,3.0,7.0,1.0,4.0,0.0,-0.0019246712,0.044440862,4.0,4.0,0.0,1.0,1.0,6.0,10.0,4.0,0.0,3.0,0.0,1.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0009686856,1.0,0.0,1.0,0.0,0.0050246428,0.0,0.01388878,1.0,1.0,1.0,1.0,1.0,1.0,0.0009197505,-0.0002485172,-0.0005186872,-0.0002435793,50.0,0.0,68.0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0113491437,0.0043251758,31.0,0.2983177981,0.3691970583,206.3483333333,0.0,42.0,18.0,0.0,3.0,0.0,0.0,5.0,0.0,2.00859e-05,4.8836e-06,0.0,0.0,0.0,0.0,0.0,0.0,6.0,4.0,0.0,3.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0025083533,1.0,0.0,0.0,0.0,-0.0001161664,0.0,-0.00046950565,1.0,1.0,1.0,1.0,1.0,1.0,-0.00011917665,0.0025083533,-1.71743e-05,0.0041808993,10.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
2.0,0.0108567649,0.0071918575,157.5833333333,0.1995961912,-0.0058095615,205.8016666667,21.0,355.0,11.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.000137088,0.0002274861,4.0,4.0,0.0,4.0,5.0,6.0,11.0,4.0,0.0,3.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021422123,0.0,0.0,0.0,0.0,0.0012712821,0.0,0.0044661081,1.0,1.0,1.0,1.0,1.0,1.0,0.0012405837,-0.000453504,0.0001393167,-0.0004699715,3.0,0.0,19.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0063624651,0.0010497675,60.0833333333,-0.2332668238,-0.2350486371,206.2533333333,0.0,309.0,13.0,0.0,3.0,0.0,0.0,5.0,0.0,2.33719e-05,6.6121e-06,4.0,4.0,0.0,3.0,1.0,6.0,1.0,4.0,0.0,3.0,0.0,0.0,103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0038764108,0.0,0.0,0.0,0.0,-0.0002424799,0.0,0.006190069,1.0,1.0,1.0,1.0,1.0,1.0,-0.0014929632,-0.000113954,0.0001432198,-0.0002568678,118.0,0.0,18.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0090297941,0.0062519966,1490.5,-0.1938958651,0.5195360256,699.9783333333,100.0,1646.0,4.0,0.0,3.0,0.0,0.0,4.0,0.0,-0.0023604398,0.0674437466,4.0,4.0,0.0,4.0,2.0,6.0,8.0,4.0,0.0,2.0,0.0,0.0,113.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0032892637,0.0,0.0,0.0,0.0,0.0076095426,0.0,0.0136493323,1.0,1.0,1.0,1.0,1.0,1.0,0.0023660351,0.0008461851,0.0011669595,0.0009027075,1055.0,0.0,8.0,0.0,1,0,0,0,0,0,0,0,1,0,1,1,0
13.0,-0.0112047072,0.0069192528,3148.1666666667,0.0793171016,0.8519162911,283.0316666667,11.0,4913.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0008579822,0.0089615988,4.0,4.0,0.0,0.0,3.0,6.0,3.0,4.0,0.0,3.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0017363925,0.0,0.0,0.0,0.0,0.0040108923,0.0,0.0028121465,1.0,1.0,1.0,1.0,1.0,1.0,0.0020593558,0.0005713336,0.0006662493,0.0006031531,3886.0,0.0,35.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0119343161,0.0075565266,78.0909090909,0.2858910369,0.5111706699,182.24,0.0,377.0,22.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0001659695,0.0003487144,4.0,4.0,0.0,0.0,3.0,6.0,5.0,4.0,0.0,3.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0006261599,1.0,0.0,0.0,0.0,0.0038104557,0.0,0.0116424627,1.0,1.0,1.0,1.0,1.0,1.0,0.0025214352,0.0002072809,0.000853302,0.0004254831,4.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0155104083,-0.0079538079,150.5833333333,0.1812235705,0.5302065591,198.86,0.0,393.0,25.0,0.0,3.0,0.0,0.0,4.0,0.0,-0.0016620962,0.0336311174,4.0,4.0,0.0,1.0,1.0,6.0,1.0,4.0,0.0,3.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032063847,0.0,0.0,0.0,0.0,0.0016055391,0.0,0.0122650444,1.0,1.0,1.0,1.0,1.0,1.0,0.0010347984,0.0003906615,0.00068114,0.0003726901,80.0,0.0,54.0,0.0,1,0,0,0,0,1,0,0,1,1,1,0,0
0.0,0.0040566716,0.0046279356,297.0833333333,0.1938101911,-0.7715699736,203.4183333333,0.0,570.0,75.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0045227556,0.2490205693,4.0,4.0,0.0,0.0,2.0,6.0,8.0,4.0,0.0,3.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005036702,0.0,0.0,0.0,0.0,-0.0049242278,0.0,-0.0027505599,1.0,1.0,1.0,1.0,1.0,1.0,-0.001106097,0.0003843857,0.0008615602,0.0003259371,20.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0111596714,-0.0072455818,70.0,-0.403437514,-0.8532119074,199.3883333333,0.0,412.0,52.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0009109494,0.0101022363,4.0,4.0,0.0,1.0,1.0,6.0,10.0,4.0,0.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,-3.60707e-05,0.0,1.0,0.0,0.0,-0.0055157205,0.0,-0.0149330881,1.0,1.0,1.0,1.0,1.0,1.0,-0.0003769857,-0.0004983025,0.0003641475,-0.000529154,66.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,1,1,1,0,0
0.0,0.0,0.0,30.0,0.21256054894999998,0.2819805808,169.6166666667,0.0,429.0,24.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0016864039,0.0343624887,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,-0.0030895307,0.0,0.0010796732,1.0,1.0,1.0,1.0,1.0,1.0,0.0011379045,-0.0006165468,-0.0003283346,-0.0006788833,53.0,0.0,24.0,0.0,0,0,0,0,0,1,0,0,1,1,1,0,0
0.0,-0.0015679134,-0.0054814386,124.6666666667,0.4321125385,-0.0837823071,216.5383333333,0.0,261.0,9.0,0.0,3.0,0.0,0.0,5.0,0.0,-2.1053e-05,5.3554e-06,4.0,0.0,0.0,0.0,3.0,6.0,10.0,4.0,0.0,3.0,0.0,0.0,121.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0002865817,0.0,5.0,1.0,0.0,0.0014546052,0.0,-0.0032766775,1.0,1.0,1.0,1.0,1.0,1.0,0.0001803657,0.0002150607,-6.49909e-05,0.000156677,141.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0125981864,-0.0024686219,198.0833333333,0.3477341782,0.0056072059,194.9783333333,0.0,378.0,35.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.003414318,0.140854063,4.0,4.0,0.0,0.0,1.0,6.0,1.0,4.0,0.0,3.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0018026013,0.0,1.0,0.0,0.0,2.94114e-05,0.0,0.0038513962,1.0,1.0,1.0,1.0,1.0,1.0,0.0002073848,-6.624e-05,0.0004392073,-6.38492e-05,237.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0029898965,0.0070025065,532.8333333333,-0.2702578958,-0.2620761287,662.59,121.0,825.0,25.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0017646275,0.0376242227,4.0,4.0,0.0,1.0,5.0,6.0,5.0,4.0,0.0,3.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002211715,0.0,0.0,0.0,0.0,-0.0017143705,0.0,0.0069592335,1.0,1.0,1.0,1.0,1.0,1.0,-0.0010655714,-0.000509592,-0.0009575028,-0.0005111206,0.0,0.0,32.0,0.0,0,0,0,0,1,0,0,0,1,0,1,1,0
0.0,-0.0106782719,0.004126057,343.3333333333,0.1690286735,-0.5345518416,204.185,0.0,439.0,1.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0055247893,0.3715869219,4.0,4.0,0.0,1.0,2.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036193719,0.0,0.0,0.0,0.0,0.0012516194,0.0,0.0110753671,1.0,1.0,1.0,1.0,1.0,1.0,3.1672e-05,0.0003309408,9.53878e-05,0.0004877728,13.0,0.0,7.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,0.0045865023,0.0047866874,139.6666666667,0.1529178143,0.5228045114,197.8783333333,0.0,424.0,0.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0005182322,0.0032509074,4.0,4.0,0.0,0.0,3.0,6.0,8.0,4.0,0.0,3.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035091362,0.0,0.0,0.0,0.0,-0.0001683862,0.0,-0.0080875305,1.0,1.0,1.0,1.0,1.0,1.0,-0.0023272835,-0.0005314262,-0.0005109179,-0.0004809931,219.0,0.0,4.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0056884419,-0.0037088172,384.4166666667,0.4734683903,0.3571525513,193.8066666667,0.0,847.0,10.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0001235893,0.0001832444,4.0,0.0,0.0,2.0,3.0,6.0,11.0,4.0,0.0,3.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0037318151,0.0,0.0,0.0,0.0,0.0071117821,0.0,0.0112349501,1.0,1.0,1.0,1.0,1.0,1.0,-0.0021525462,-0.0005004477,-0.0008665774,-0.0005087235,438.0,0.0,11.0,0.0,1,0,0,0,0,1,0,0,1,1,1,0,0
0.0,0.0105030952,0.00776334,184.5,0.0976064661,0.6990035602,198.775,0.0,310.0,89.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0030759827,0.1143218435,4.0,4.0,0.0,1.0,1.0,6.0,1.0,4.0,0.0,3.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0041183888,3.0,0.0,1.0,0.0,0.0071904928,0.0,0.0140348936,1.0,1.0,1.0,1.0,1.0,1.0,-0.0006643764,2.05886e-05,-0.0005670652,6.92104e-05,0.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,0,1,0,0
0.0,-0.0055473134,-0.0026756101,344.5833333333,0.4557976687,0.5882984167,910.175,0.0,424.0,35.0,0.0,3.0,0.0,0.0,5.0,0.0,0.0005025695,0.003074831,4.0,4.0,0.0,0.0,2.0,6.0,2.0,4.0,0.0,3.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0015919989,0.0,0.0,0.0,0.0,0.0025006961,0.0,-0.0101266022,1.0,1.0,1.0,1.0,1.0,1.0,0.0009209249,0.0002335924,0.000724724,0.0002042563,226.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,1,0,0,1,0
0.0,-0.0148143875,-0.0016188705,1561.5,0.0504044323,-0.2173247552,391.9533333333,0.0,3315.0,19.0,0.0,3.0,0.0,0.0,5.0,0.0,-0.0023692361,0.0679473474,4.0,0.0,0.0,2.0,2.0,6.0,10.0,4.0,0.0,3.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.79745e-05,0.0,0.0,0.0,0.0,-0.0044591094,31.0,-0.0150674893,1.0,1.0,1.0,1.0,1.0,1.0,-0.0011609308,0.0002558102,0.0008965072,0.0001581976,1270.0,0.0,37.0,0.0,1,0,0,0,0,1,0,0,1,0,0,0,0
24.0,-0.0037771732,-0.0059720429,208.696969697,0.21256054894999998,0.2819805808,212.52,0.0,279.0,0.0,0.0,3.0,32.0,0.0,5.0,0.0,-0.0002943534,0.0876938679,4.0,4.0,0.0,1.0,5.0,6.0,9.0,4.0,0.0,3.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0032831529,0.0,0.0,0.0,0.0,0.0001884804,0.0,-0.0010145609,1.0,1.0,1.0,1.0,1.0,1.0,0.0005054556,-0.0010940942,8.50309e-05,-0.0010249103,159.0,0.0,0.0,0.0,1,0,0,0,0,1,0,0,1,1,1,0,0
0.0,-0.0035805798,-0.0040756559,101.5833333333,0.1979534213,-0.4949475744,242.4966666667,0.0,401.0,104.0,0.0,3.0,0.0,0.0,5.0,0.0,-5.12383e-05,3.1547e-05,4.0,4.0,0.0,4.0,5.0,6.0,11.0,4.0,0.0,3.0,0.0,0.0,125.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,-0.0014505815,0.0,0.0,1.0,0.0,-0.0062385706,0.0,-0.0085830771,1.0,1.0,1.0,1.0,1.0,1.0,-0.0004061898,-0.0002498012,-0.0004301522,-0.0003531038,21.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,0,1,0,0
0.0,-0.01635507,-0.0063657661,85.75,0.3361754255,0.3887411468,175.495,0.0,568.0,58.0,0.0,3.0,8.0,0.0,5.0,0.0,-0.0031466309,0.1183193963,4.0,4.0,0.0,2.0,3.0,6.0,3.0,4.0,0.0,3.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0025600048,0.0,5.0,0.0,0.0,-0.0059508688,0.0,0.0032227131,1.0,1.0,1.0,1.0,1.0,1.0,-0.0012504553,-0.0001950305,1.4889e-05,-0.0002560642,0.0,0.0,0.0,0.0,1,0,0,0,0,1,1,0,0,1,1,0,0
